model	task	template	fewshot	seed	postproc	timestamp	filename	COMET
bloom-560m	wmt14_fr_en	a_good_translation-en-fr-source+target	0	1234		2022-09-07T09_32_10	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-en-fr-source+target.fewshot=0.seed=1234.timestamp=2022-09-07T09_32_10.tsv	-1.6204
bloom-560m	wmt14_fr_en	a_good_translation-en-fr-target	0	1234	newline-cut-custom-truncate	2022-09-07T09_32_10	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-en-fr-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_32_10.newline-cut-custom-truncate.tsv	-1.4641
bloom-560m	wmt14_fr_en	a_good_translation-en-fr-target	0	1234	newline-cut	2022-09-07T09_32_10	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-en-fr-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_32_10.newline-cut.tsv	-1.5887
bloom-560m	wmt14_fr_en	a_good_translation-en-fr-target	0	1234		2022-09-07T09_32_10	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-en-fr-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_32_10.tsv	-1.6793
bloom-560m	wmt14_fr_en	a_good_translation-fr-en-source+target	0	1234	newline-cut-custom-truncate	2022-09-07T09_35_52	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-fr-en-source+target.fewshot=0.seed=1234.timestamp=2022-09-07T09_35_52.newline-cut-custom-truncate.tsv	-0.6689
bloom-560m	wmt14_fr_en	a_good_translation-fr-en-source+target	0	1234	newline-cut	2022-09-07T09_35_52	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-fr-en-source+target.fewshot=0.seed=1234.timestamp=2022-09-07T09_35_52.newline-cut.tsv	-0.8767
bloom-560m	wmt14_fr_en	a_good_translation-fr-en-source+target	0	1234		2022-09-07T09_35_52	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-fr-en-source+target.fewshot=0.seed=1234.timestamp=2022-09-07T09_35_52.tsv	-1.0357
bloom-560m	wmt14_fr_en	a_good_translation-fr-en-target	0	1234	newline-cut-custom-truncate	2022-09-07T09_35_52	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-fr-en-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_35_52.newline-cut-custom-truncate.tsv	-0.7015
bloom-560m	wmt14_fr_en	a_good_translation-fr-en-target	0	1234	newline-cut	2022-09-07T09_35_52	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-fr-en-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_35_52.newline-cut.tsv	-0.8591
bloom-560m	wmt14_fr_en	a_good_translation-fr-en-target	0	1234		2022-09-07T09_35_52	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-fr-en-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_35_52.tsv	-0.9891
bloom-560m	wmt14_fr_en	gpt-3-en-fr-target	0	1234	newline-cut-custom-truncate	2022-09-07T09_32_10	examples.model=bloom-560m.task=wmt14_fr_en.templates=gpt-3-en-fr-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_32_10.newline-cut-custom-truncate.tsv	-1.3830
bloom-560m	wmt14_fr_en	gpt-3-en-fr-target	0	1234	newline-cut	2022-09-07T09_32_10	examples.model=bloom-560m.task=wmt14_fr_en.templates=gpt-3-en-fr-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_32_10.newline-cut.tsv	-1.6578
bloom-560m	wmt14_fr_en	gpt-3-en-fr-target	0	1234		2022-09-07T09_32_10	examples.model=bloom-560m.task=wmt14_fr_en.templates=gpt-3-en-fr-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_32_10.tsv	-1.6701
bloom-560m	wmt14_fr_en	gpt-3-fr-en-target	0	1234	newline-cut-custom-truncate	2022-09-07T09_35_52	examples.model=bloom-560m.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_35_52.newline-cut-custom-truncate.tsv	-0.7852
bloom-560m	wmt14_fr_en	gpt-3-fr-en-target	0	1234	newline-cut	2022-09-07T09_35_52	examples.model=bloom-560m.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_35_52.newline-cut.tsv	-1.2909
bloom-560m	wmt14_fr_en	gpt-3-fr-en-target	0	1234		2022-09-07T09_35_52	examples.model=bloom-560m.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_35_52.tsv	-1.3025
bloom-560m	wmt14_fr_en	translate_as-en-fr-target	0	1234	newline-cut-custom-truncate	2022-12-29T11_23_11	examples.model=bloom-560m.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=0.seed=1234.timestamp=2022-12-29T11_23_11.newline-cut-custom-truncate.tsv	-1.7719
bloom-560m	wmt14_fr_en	translate_as-en-fr-target	0	1234	newline-cut	2022-12-29T11_23_11	examples.model=bloom-560m.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=0.seed=1234.timestamp=2022-12-29T11_23_11.newline-cut.tsv	-1.7721
bloom-560m	wmt14_fr_en	translate_as-en-fr-target	0	1234		2022-12-29T11_23_11	examples.model=bloom-560m.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=0.seed=1234.timestamp=2022-12-29T11_23_11.tsv	-1.8523
bloom-560m	wmt14_fr_en	translate_as-fr-en-target	0	1234	newline-cut-custom-truncate	2022-12-28T13_23_28	examples.model=bloom-560m.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=0.seed=1234.timestamp=2022-12-28T13_23_28.newline-cut-custom-truncate.tsv	-1.4832
bloom-560m	wmt14_fr_en	translate_as-fr-en-target	0	1234	newline-cut	2022-12-28T13_23_28	examples.model=bloom-560m.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=0.seed=1234.timestamp=2022-12-28T13_23_28.newline-cut.tsv	-1.4841
bloom-560m	wmt14_fr_en	translate_as-fr-en-target	0	1234		2022-12-28T13_23_28	examples.model=bloom-560m.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=0.seed=1234.timestamp=2022-12-28T13_23_28.tsv	-1.5183
bloom-560m	wmt14_fr_en	version-en-fr-target	0	1234	newline-cut-custom-truncate	2022-09-07T09_29_17	examples.model=bloom-560m.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_29_17.newline-cut-custom-truncate.tsv	-1.3547
bloom-560m	wmt14_fr_en	version-en-fr-target	0	1234	newline-cut	2022-09-07T09_29_17	examples.model=bloom-560m.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_29_17.newline-cut.tsv	-1.3523
bloom-560m	wmt14_fr_en	version-en-fr-target	0	1234		2022-09-07T09_29_17	examples.model=bloom-560m.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_29_17.tsv	-1.5104
bloom-560m	wmt14_fr_en	version-fr-en-target	0	1234	newline-cut-custom-truncate	2022-09-07T09_32_47	examples.model=bloom-560m.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_32_47.newline-cut-custom-truncate.tsv	-0.7516
bloom-560m	wmt14_fr_en	version-fr-en-target	0	1234	newline-cut	2022-09-07T09_32_47	examples.model=bloom-560m.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_32_47.newline-cut.tsv	-0.7491
bloom-560m	wmt14_fr_en	version-fr-en-target	0	1234		2022-09-07T09_32_47	examples.model=bloom-560m.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_32_47.tsv	-0.9909
bloom-560m	wmt14_fr_en	xglm-en-fr-source+target	0	1234	newline-cut-custom-truncate	2022-12-25T19_16_08	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=0.seed=1234.timestamp=2022-12-25T19_16_08.newline-cut-custom-truncate.tsv	-1.3886
bloom-560m	wmt14_fr_en	xglm-en-fr-source+target	0	1234	newline-cut	2022-12-25T19_16_08	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=0.seed=1234.timestamp=2022-12-25T19_16_08.newline-cut.tsv	-1.6408
bloom-560m	wmt14_fr_en	xglm-en-fr-source+target	0	1234		2022-12-25T19_16_08	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=0.seed=1234.timestamp=2022-12-25T19_16_08.tsv	-1.6788
bloom-560m	wmt14_fr_en	xglm-en-fr-target	0	1234	newline-cut-custom-truncate	2022-09-07T09_32_10	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_32_10.newline-cut-custom-truncate.tsv	-1.5370
bloom-560m	wmt14_fr_en	xglm-en-fr-target	0	1234	newline-cut	2022-09-07T09_32_10	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_32_10.newline-cut.tsv	-1.6445
bloom-560m	wmt14_fr_en	xglm-en-fr-target	0	1234		2022-09-07T09_32_10	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_32_10.tsv	-1.7336
bloom-560m	wmt14_fr_en	xglm-fr-en-source+target	0	1234	newline-cut-custom-truncate	2022-12-26T23_04_14	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=0.seed=1234.timestamp=2022-12-26T23_04_14.newline-cut-custom-truncate.tsv	-0.6184
bloom-560m	wmt14_fr_en	xglm-fr-en-source+target	0	1234	newline-cut	2022-12-26T23_04_14	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=0.seed=1234.timestamp=2022-12-26T23_04_14.newline-cut.tsv	-0.9622
bloom-560m	wmt14_fr_en	xglm-fr-en-source+target	0	1234		2022-12-26T23_04_14	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=0.seed=1234.timestamp=2022-12-26T23_04_14.tsv	-1.0886
bloom-560m	wmt14_fr_en	xglm-fr-en-target	0	1234	newline-cut-custom-truncate	2022-09-07T09_35_52	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_35_52.newline-cut-custom-truncate.tsv	-0.9830
bloom-560m	wmt14_fr_en	xglm-fr-en-target	0	1234	newline-cut	2022-09-07T09_35_52	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_35_52.newline-cut.tsv	-1.2897
bloom-560m	wmt14_fr_en	xglm-fr-en-target	0	1234		2022-09-07T09_35_52	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=0.seed=1234.timestamp=2022-09-07T09_35_52.tsv	-1.3119
bloom-7b1	wmt14_fr_en	a_good_translation-en-fr-source+target	0	1234	newline-cut-custom-truncate	2022-08-11T12_09_15	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-en-fr-source+target.fewshot=0.seed=1234.timestamp=2022-08-11T12_09_15.newline-cut-custom-truncate.tsv	-0.5830
bloom-7b1	wmt14_fr_en	a_good_translation-en-fr-source+target	0	1234	newline-cut	2022-08-11T12_09_15	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-en-fr-source+target.fewshot=0.seed=1234.timestamp=2022-08-11T12_09_15.newline-cut.tsv	-0.7750
bloom-7b1	wmt14_fr_en	a_good_translation-en-fr-source+target	0	1234		2022-08-11T12_09_15	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-en-fr-source+target.fewshot=0.seed=1234.timestamp=2022-08-11T12_09_15.tsv	-1.2874
bloom-7b1	wmt14_fr_en	a_good_translation-en-fr-target	0	1234	newline-cut-custom-truncate	2022-08-11T11_23_13	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-11T11_23_13.newline-cut-custom-truncate.tsv	-0.7199
bloom-7b1	wmt14_fr_en	a_good_translation-en-fr-target	0	1234	newline-cut	2022-08-11T11_23_13	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-11T11_23_13.newline-cut.tsv	-0.8089
bloom-7b1	wmt14_fr_en	a_good_translation-en-fr-target	0	1234		2022-08-11T11_23_13	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-11T11_23_13.tsv	-1.4432
bloom-7b1	wmt14_fr_en	a_good_translation-fr-en-source+target	0	1234	newline-cut-custom-truncate	2022-08-11T12_08_52	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-fr-en-source+target.fewshot=0.seed=1234.timestamp=2022-08-11T12_08_52.newline-cut-custom-truncate.tsv	0.0389
bloom-7b1	wmt14_fr_en	a_good_translation-fr-en-source+target	0	1234	newline-cut	2022-08-11T12_08_52	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-fr-en-source+target.fewshot=0.seed=1234.timestamp=2022-08-11T12_08_52.newline-cut.tsv	-0.1310
bloom-7b1	wmt14_fr_en	a_good_translation-fr-en-source+target	0	1234		2022-08-11T12_08_52	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-fr-en-source+target.fewshot=0.seed=1234.timestamp=2022-08-11T12_08_52.tsv	-0.7115
bloom-7b1	wmt14_fr_en	a_good_translation-fr-en-target	0	1234	newline-cut-custom-truncate	2022-08-11T12_08_52	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-11T12_08_52.newline-cut-custom-truncate.tsv	0.3554
bloom-7b1	wmt14_fr_en	a_good_translation-fr-en-target	0	1234	newline-cut	2022-08-11T12_08_52	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-11T12_08_52.newline-cut.tsv	0.2853
bloom-7b1	wmt14_fr_en	a_good_translation-fr-en-target	0	1234		2022-08-11T12_08_52	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-11T12_08_52.tsv	-0.4458
bloom-7b1	wmt14_fr_en	gpt-3-en-fr-target	0	1234	newline-cut-custom-truncate	2022-08-11T11_27_00	examples.model=bloom-7b1.task=wmt14_fr_en.templates=gpt-3-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-11T11_27_00.newline-cut-custom-truncate.tsv	-1.2626
bloom-7b1	wmt14_fr_en	gpt-3-en-fr-target	0	1234	newline-cut	2022-08-11T11_27_00	examples.model=bloom-7b1.task=wmt14_fr_en.templates=gpt-3-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-11T11_27_00.newline-cut.tsv	-1.4117
bloom-7b1	wmt14_fr_en	gpt-3-en-fr-target	0	1234		2022-08-11T11_27_00	examples.model=bloom-7b1.task=wmt14_fr_en.templates=gpt-3-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-11T11_27_00.tsv	-1.4595
bloom-7b1	wmt14_fr_en	gpt-3-fr-en-target	0	1234	newline-cut-custom-truncate	2022-08-11T13_22_41	examples.model=bloom-7b1.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-11T13_22_41.newline-cut-custom-truncate.tsv	-0.3944
bloom-7b1	wmt14_fr_en	gpt-3-fr-en-target	0	1234	newline-cut	2022-08-11T13_22_41	examples.model=bloom-7b1.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-11T13_22_41.newline-cut.tsv	-0.7365
bloom-7b1	wmt14_fr_en	gpt-3-fr-en-target	0	1234		2022-08-11T13_22_41	examples.model=bloom-7b1.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-11T13_22_41.tsv	-0.7869
bloom-7b1	wmt14_fr_en	translate_as-en-fr-target	0	1234	newline-cut-custom-truncate	2022-12-28T19_52_13	examples.model=bloom-7b1.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=0.seed=1234.timestamp=2022-12-28T19_52_13.newline-cut-custom-truncate.tsv	-0.6764
bloom-7b1	wmt14_fr_en	translate_as-en-fr-target	0	1234	newline-cut	2022-12-28T19_52_13	examples.model=bloom-7b1.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=0.seed=1234.timestamp=2022-12-28T19_52_13.newline-cut.tsv	-0.6788
bloom-7b1	wmt14_fr_en	translate_as-en-fr-target	0	1234		2022-12-28T19_52_13	examples.model=bloom-7b1.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=0.seed=1234.timestamp=2022-12-28T19_52_13.tsv	-1.3079
bloom-7b1	wmt14_fr_en	translate_as-fr-en-target	0	1234	newline-cut-custom-truncate	2022-12-28T19_52_13	examples.model=bloom-7b1.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=0.seed=1234.timestamp=2022-12-28T19_52_13.newline-cut-custom-truncate.tsv	-0.2970
bloom-7b1	wmt14_fr_en	translate_as-fr-en-target	0	1234	newline-cut	2022-12-28T19_52_13	examples.model=bloom-7b1.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=0.seed=1234.timestamp=2022-12-28T19_52_13.newline-cut.tsv	-0.2984
bloom-7b1	wmt14_fr_en	translate_as-fr-en-target	0	1234		2022-12-28T19_52_13	examples.model=bloom-7b1.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=0.seed=1234.timestamp=2022-12-28T19_52_13.tsv	-0.7805
bloom-7b1	wmt14_fr_en	version-en-fr-target	0	1234	newline-cut-custom-truncate	2022-08-11T10_32_00	examples.model=bloom-7b1.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-11T10_32_00.newline-cut-custom-truncate.tsv	-0.1956
bloom-7b1	wmt14_fr_en	version-en-fr-target	0	1234	newline-cut	2022-08-11T10_32_00	examples.model=bloom-7b1.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-11T10_32_00.newline-cut.tsv	-0.1958
bloom-7b1	wmt14_fr_en	version-en-fr-target	0	1234		2022-08-11T10_32_00	examples.model=bloom-7b1.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-11T10_32_00.tsv	-0.4024
bloom-7b1	wmt14_fr_en	version-fr-en-target	0	1234	newline-cut-custom-truncate	2022-08-11T12_08_52	examples.model=bloom-7b1.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-11T12_08_52.newline-cut-custom-truncate.tsv	0.3872
bloom-7b1	wmt14_fr_en	version-fr-en-target	0	1234	newline-cut	2022-08-11T12_08_52	examples.model=bloom-7b1.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-11T12_08_52.newline-cut.tsv	0.3903
bloom-7b1	wmt14_fr_en	version-fr-en-target	0	1234		2022-08-11T12_08_52	examples.model=bloom-7b1.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-11T12_08_52.tsv	0.1978
bloom-7b1	wmt14_fr_en	xglm-en-fr-source+target	0	1234	newline-cut-custom-truncate	2022-12-25T20_42_48	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=0.seed=1234.timestamp=2022-12-25T20_42_48.newline-cut-custom-truncate.tsv	0.2832
bloom-7b1	wmt14_fr_en	xglm-en-fr-source+target	0	1234	newline-cut	2022-12-25T20_42_48	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=0.seed=1234.timestamp=2022-12-25T20_42_48.newline-cut.tsv	-0.9499
bloom-7b1	wmt14_fr_en	xglm-en-fr-source+target	0	1234		2022-12-25T20_42_48	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=0.seed=1234.timestamp=2022-12-25T20_42_48.tsv	-1.1203
bloom-7b1	wmt14_fr_en	xglm-en-fr-target	0	1234	newline-cut-custom-truncate	2022-08-11T13_22_41	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-11T13_22_41.newline-cut-custom-truncate.tsv	-1.3923
bloom-7b1	wmt14_fr_en	xglm-en-fr-target	0	1234	newline-cut	2022-08-11T13_22_41	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-11T13_22_41.newline-cut.tsv	-1.5161
bloom-7b1	wmt14_fr_en	xglm-en-fr-target	0	1234		2022-08-11T13_22_41	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-11T13_22_41.tsv	-1.6159
bloom-7b1	wmt14_fr_en	xglm-fr-en-source+target	0	1234	newline-cut-custom-truncate	2022-12-26T23_04_14	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=0.seed=1234.timestamp=2022-12-26T23_04_14.newline-cut-custom-truncate.tsv	0.4725
bloom-7b1	wmt14_fr_en	xglm-fr-en-source+target	0	1234	newline-cut	2022-12-26T23_04_14	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=0.seed=1234.timestamp=2022-12-26T23_04_14.newline-cut.tsv	0.3878
bloom-7b1	wmt14_fr_en	xglm-fr-en-source+target	0	1234		2022-12-26T23_04_14	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=0.seed=1234.timestamp=2022-12-26T23_04_14.tsv	-0.6072
bloom-7b1	wmt14_fr_en	xglm-fr-en-target	0	1234	newline-cut-custom-truncate	2022-08-11T13_22_41	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-11T13_22_41.newline-cut-custom-truncate.tsv	-0.1768
bloom-7b1	wmt14_fr_en	xglm-fr-en-target	0	1234	newline-cut	2022-08-11T13_22_41	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-11T13_22_41.newline-cut.tsv	-0.2091
bloom-7b1	wmt14_fr_en	xglm-fr-en-target	0	1234		2022-08-11T13_22_41	examples.model=bloom-7b1.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-11T13_22_41.tsv	-0.8181
bloom	wmt14_fr_en	a_good_translation-en-fr-source+target	0	1234	newline-cut-custom-truncate	2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-en-fr-source+target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.newline-cut-custom-truncate.tsv	-1.0363
bloom	wmt14_fr_en	a_good_translation-en-fr-source+target	0	1234	newline-cut	2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-en-fr-source+target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.newline-cut.tsv	-1.0777
bloom	wmt14_fr_en	a_good_translation-en-fr-source+target	0	1234		2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-en-fr-source+target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.tsv	-1.3377
bloom	wmt14_fr_en	a_good_translation-en-fr-target	0	1234	newline-cut-custom-truncate	2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.newline-cut-custom-truncate.tsv	-0.7415
bloom	wmt14_fr_en	a_good_translation-en-fr-target	0	1234	newline-cut	2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.newline-cut.tsv	-0.8029
bloom	wmt14_fr_en	a_good_translation-en-fr-target	0	1234		2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.tsv	-1.2565
bloom	wmt14_fr_en	a_good_translation-fr-en-source+target	0	1234	newline-cut-custom-truncate	2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-fr-en-source+target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.newline-cut-custom-truncate.tsv	-0.5145
bloom	wmt14_fr_en	a_good_translation-fr-en-source+target	0	1234	newline-cut	2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-fr-en-source+target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.newline-cut.tsv	-0.5523
bloom	wmt14_fr_en	a_good_translation-fr-en-source+target	0	1234		2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-fr-en-source+target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.tsv	-0.8950
bloom	wmt14_fr_en	a_good_translation-fr-en-target	0	1234	newline-cut-custom-truncate	2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.newline-cut-custom-truncate.tsv	0.5200
bloom	wmt14_fr_en	a_good_translation-fr-en-target	0	1234	newline-cut	2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.newline-cut.tsv	0.5054
bloom	wmt14_fr_en	a_good_translation-fr-en-target	0	1234		2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=a_good_translation-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.tsv	-0.4114
bloom	wmt14_fr_en	gpt-3-en-fr-target	0	1234	newline-cut-custom-truncate	2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=gpt-3-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.newline-cut-custom-truncate.tsv	-0.4884
bloom	wmt14_fr_en	gpt-3-en-fr-target	0	1234	newline-cut	2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=gpt-3-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.newline-cut.tsv	-1.0143
bloom	wmt14_fr_en	gpt-3-en-fr-target	0	1234		2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=gpt-3-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.tsv	-1.1224
bloom	wmt14_fr_en	gpt-3-fr-en-target	0	1234	newline-cut-custom-truncate	2022-08-15T22_15_13	examples.model=bloom.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_13.newline-cut-custom-truncate.tsv	0.2064
bloom	wmt14_fr_en	gpt-3-fr-en-target	0	1234	newline-cut	2022-08-15T22_15_13	examples.model=bloom.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_13.newline-cut.tsv	-0.3004
