model	task	template	fewshot	seed	postproc	timestamp	filename	comet
bloom-3b	wmt14_hi_en	xglm-en-hi-source+target	0	1234	newline-cut	2022-12-31T19_45_46	examples.model=bloom-3b.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=0.seed=1234.timestamp=2022-12-31T19_45_46.newline-cut.tsv	-1.9196
bloom-3b	wmt14_hi_en	xglm-en-hi-source+target	0	1234		2022-12-31T19_45_46	examples.model=bloom-3b.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=0.seed=1234.timestamp=2022-12-31T19_45_46.tsv	-1.9337
bloom-3b	wmt14_hi_en	xglm-en-hi-target	0	1234	newline-cut-custom-truncate	2022-09-14T14_34_45	examples.model=bloom-3b.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-14T14_34_45.newline-cut-custom-truncate.tsv	-1.9801
bloom-3b	wmt14_hi_en	xglm-en-hi-target	0	1234	newline-cut	2022-09-14T14_34_45	examples.model=bloom-3b.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-14T14_34_45.newline-cut.tsv	-1.9981
bloom-3b	wmt14_hi_en	xglm-en-hi-target	0	1234		2022-09-14T14_34_45	examples.model=bloom-3b.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-14T14_34_45.tsv	-2.0910
bloom-3b	wmt14_hi_en	xglm-hi-en-source+target	0	1234	newline-cut-custom-truncate	2022-12-31T19_45_46	examples.model=bloom-3b.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=0.seed=1234.timestamp=2022-12-31T19_45_46.newline-cut-custom-truncate.tsv	-0.5855
bloom-3b	wmt14_hi_en	xglm-hi-en-source+target	0	1234	newline-cut	2022-12-31T19_45_46	examples.model=bloom-3b.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=0.seed=1234.timestamp=2022-12-31T19_45_46.newline-cut.tsv	-0.8968
bloom-3b	wmt14_hi_en	xglm-hi-en-source+target	0	1234		2022-12-31T19_45_46	examples.model=bloom-3b.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=0.seed=1234.timestamp=2022-12-31T19_45_46.tsv	-1.2329
bloom-3b	wmt14_hi_en	xglm-hi-en-target	0	1234	newline-cut-custom-truncate	2022-09-14T14_35_07	examples.model=bloom-3b.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-14T14_35_07.newline-cut-custom-truncate.tsv	-1.4271
bloom-3b	wmt14_hi_en	xglm-hi-en-target	0	1234	newline-cut	2022-09-14T14_35_07	examples.model=bloom-3b.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-14T14_35_07.newline-cut.tsv	-1.4374
bloom-3b	wmt14_hi_en	xglm-hi-en-target	0	1234		2022-09-14T14_35_07	examples.model=bloom-3b.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-14T14_35_07.tsv	-1.4706
bloom-560m	wmt14_hi_en	a_good_translation-en-hi-source+target	0	1234	newline-cut-custom-truncate	2022-09-15T04_07_56	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-en-hi-source+target.fewshot=0.seed=1234.timestamp=2022-09-15T04_07_56.newline-cut-custom-truncate.tsv	-2.0817
bloom-560m	wmt14_hi_en	a_good_translation-en-hi-source+target	0	1234	newline-cut	2022-09-15T04_07_56	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-en-hi-source+target.fewshot=0.seed=1234.timestamp=2022-09-15T04_07_56.newline-cut.tsv	-2.1295
bloom-560m	wmt14_hi_en	a_good_translation-en-hi-source+target	0	1234		2022-09-15T04_07_56	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-en-hi-source+target.fewshot=0.seed=1234.timestamp=2022-09-15T04_07_56.tsv	-2.1462
bloom-560m	wmt14_hi_en	a_good_translation-en-hi-target	0	1234	newline-cut-custom-truncate	2022-09-15T03_53_15	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-15T03_53_15.newline-cut-custom-truncate.tsv	-2.1180
bloom-560m	wmt14_hi_en	a_good_translation-en-hi-target	0	1234	newline-cut	2022-09-15T03_53_15	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-15T03_53_15.newline-cut.tsv	-2.1387
bloom-560m	wmt14_hi_en	a_good_translation-en-hi-target	0	1234		2022-09-15T03_53_15	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-15T03_53_15.tsv	-2.1569
bloom-560m	wmt14_hi_en	a_good_translation-hi-en-source+target	0	1234	newline-cut-custom-truncate	2022-09-15T04_28_08	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-hi-en-source+target.fewshot=0.seed=1234.timestamp=2022-09-15T04_28_08.newline-cut-custom-truncate.tsv	-1.4216
bloom-560m	wmt14_hi_en	a_good_translation-hi-en-source+target	0	1234	newline-cut	2022-09-15T04_28_08	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-hi-en-source+target.fewshot=0.seed=1234.timestamp=2022-09-15T04_28_08.newline-cut.tsv	-1.5018
bloom-560m	wmt14_hi_en	a_good_translation-hi-en-source+target	0	1234		2022-09-15T04_28_08	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-hi-en-source+target.fewshot=0.seed=1234.timestamp=2022-09-15T04_28_08.tsv	-1.5135
bloom-560m	wmt14_hi_en	a_good_translation-hi-en-target	0	1234	newline-cut-custom-truncate	2022-09-15T04_25_20	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-15T04_25_20.newline-cut-custom-truncate.tsv	-1.3078
bloom-560m	wmt14_hi_en	a_good_translation-hi-en-target	0	1234	newline-cut	2022-09-15T04_25_20	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-15T04_25_20.newline-cut.tsv	-1.3248
bloom-560m	wmt14_hi_en	a_good_translation-hi-en-target	0	1234		2022-09-15T04_25_20	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-15T04_25_20.tsv	-1.3307
bloom-560m	wmt14_hi_en	gpt-3-en-hi-target	0	1234	newline-cut-custom-truncate	2022-09-15T04_35_20	examples.model=bloom-560m.task=wmt14_hi_en.templates=gpt-3-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-15T04_35_20.newline-cut-custom-truncate.tsv	-2.0880
bloom-560m	wmt14_hi_en	gpt-3-en-hi-target	0	1234	newline-cut	2022-09-15T04_35_20	examples.model=bloom-560m.task=wmt14_hi_en.templates=gpt-3-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-15T04_35_20.newline-cut.tsv	-2.0862
bloom-560m	wmt14_hi_en	gpt-3-en-hi-target	0	1234		2022-09-15T04_35_20	examples.model=bloom-560m.task=wmt14_hi_en.templates=gpt-3-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-15T04_35_20.tsv	-2.1310
bloom-560m	wmt14_hi_en	gpt-3-hi-en-target	0	1234	newline-cut-custom-truncate	2022-09-15T04_37_30	examples.model=bloom-560m.task=wmt14_hi_en.templates=gpt-3-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-15T04_37_30.newline-cut-custom-truncate.tsv	-1.4455
bloom-560m	wmt14_hi_en	gpt-3-hi-en-target	0	1234	newline-cut	2022-09-15T04_37_30	examples.model=bloom-560m.task=wmt14_hi_en.templates=gpt-3-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-15T04_37_30.newline-cut.tsv	-1.4455
bloom-560m	wmt14_hi_en	gpt-3-hi-en-target	0	1234		2022-09-15T04_37_30	examples.model=bloom-560m.task=wmt14_hi_en.templates=gpt-3-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-15T04_37_30.tsv	-1.4547
bloom-560m	wmt14_hi_en	version-en-hi-target	0	1234	newline-cut-custom-truncate	2022-09-15T03_49_49	examples.model=bloom-560m.task=wmt14_hi_en.templates=version-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-15T03_49_49.newline-cut-custom-truncate.tsv	-2.0071
bloom-560m	wmt14_hi_en	version-en-hi-target	0	1234	newline-cut	2022-09-15T03_49_49	examples.model=bloom-560m.task=wmt14_hi_en.templates=version-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-15T03_49_49.newline-cut.tsv	-2.0053
bloom-560m	wmt14_hi_en	version-en-hi-target	0	1234		2022-09-15T03_49_49	examples.model=bloom-560m.task=wmt14_hi_en.templates=version-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-15T03_49_49.tsv	-2.1283
bloom-560m	wmt14_hi_en	version-hi-en-target	0	1234	newline-cut-custom-truncate	2022-09-15T04_21_58	examples.model=bloom-560m.task=wmt14_hi_en.templates=version-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-15T04_21_58.newline-cut-custom-truncate.tsv	-0.8719
bloom-560m	wmt14_hi_en	version-hi-en-target	0	1234	newline-cut	2022-09-15T04_21_58	examples.model=bloom-560m.task=wmt14_hi_en.templates=version-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-15T04_21_58.newline-cut.tsv	-0.8693
bloom-560m	wmt14_hi_en	version-hi-en-target	0	1234		2022-09-15T04_21_58	examples.model=bloom-560m.task=wmt14_hi_en.templates=version-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-15T04_21_58.tsv	-1.0194
bloom-560m	wmt14_hi_en	xglm-en-hi-source+target	0	1234	newline-cut-custom-truncate	2022-12-31T19_45_46	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=0.seed=1234.timestamp=2022-12-31T19_45_46.newline-cut-custom-truncate.tsv	-1.9926
bloom-560m	wmt14_hi_en	xglm-en-hi-source+target	0	1234	newline-cut	2022-12-31T19_45_46	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=0.seed=1234.timestamp=2022-12-31T19_45_46.newline-cut.tsv	-2.0955
bloom-560m	wmt14_hi_en	xglm-en-hi-source+target	0	1234		2022-12-31T19_45_46	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=0.seed=1234.timestamp=2022-12-31T19_45_46.tsv	-2.1060
bloom-560m	wmt14_hi_en	xglm-en-hi-target	0	1234	newline-cut-custom-truncate	2022-09-15T04_10_44	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-15T04_10_44.newline-cut-custom-truncate.tsv	-2.0586
bloom-560m	wmt14_hi_en	xglm-en-hi-target	0	1234	newline-cut	2022-09-15T04_10_44	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-15T04_10_44.newline-cut.tsv	-2.0800
bloom-560m	wmt14_hi_en	xglm-en-hi-target	0	1234		2022-09-15T04_10_44	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-15T04_10_44.tsv	-2.1075
bloom-560m	wmt14_hi_en	xglm-hi-en-source+target	0	1234	newline-cut-custom-truncate	2022-12-31T12_05_59	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=0.seed=1234.timestamp=2022-12-31T12_05_59.newline-cut-custom-truncate.tsv	-1.3064
bloom-560m	wmt14_hi_en	xglm-hi-en-source+target	0	1234	newline-cut	2022-12-31T12_05_59	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=0.seed=1234.timestamp=2022-12-31T12_05_59.newline-cut.tsv	-1.4602
bloom-560m	wmt14_hi_en	xglm-hi-en-source+target	0	1234		2022-12-31T12_05_59	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=0.seed=1234.timestamp=2022-12-31T12_05_59.tsv	-1.4809
bloom-560m	wmt14_hi_en	xglm-hi-en-target	0	1234	newline-cut-custom-truncate	2022-09-15T04_32_35	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-15T04_32_35.newline-cut-custom-truncate.tsv	-1.5760
bloom-560m	wmt14_hi_en	xglm-hi-en-target	0	1234	newline-cut	2022-09-15T04_32_35	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-15T04_32_35.newline-cut.tsv	-1.6305
bloom-560m	wmt14_hi_en	xglm-hi-en-target	0	1234		2022-09-15T04_32_35	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-15T04_32_35.tsv	-1.6433
bloom-7b1	wmt14_hi_en	a_good_translation-en-hi-source+target	0	1234	newline-cut-custom-truncate	2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-en-hi-source+target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.newline-cut-custom-truncate.tsv	-1.5253
bloom-7b1	wmt14_hi_en	a_good_translation-en-hi-source+target	0	1234	newline-cut	2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-en-hi-source+target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.newline-cut.tsv	-1.5260
bloom-7b1	wmt14_hi_en	a_good_translation-en-hi-source+target	0	1234		2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-en-hi-source+target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.tsv	-1.7521
bloom-7b1	wmt14_hi_en	a_good_translation-en-hi-target	0	1234	newline-cut-custom-truncate	2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.newline-cut-custom-truncate.tsv	-2.0282
bloom-7b1	wmt14_hi_en	a_good_translation-en-hi-target	0	1234	newline-cut	2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.newline-cut.tsv	-2.0326
bloom-7b1	wmt14_hi_en	a_good_translation-en-hi-target	0	1234		2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.tsv	-2.1643
bloom-7b1	wmt14_hi_en	a_good_translation-hi-en-source+target	0	1234	newline-cut-custom-truncate	2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-hi-en-source+target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.newline-cut-custom-truncate.tsv	-0.3279
bloom-7b1	wmt14_hi_en	a_good_translation-hi-en-source+target	0	1234	newline-cut	2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-hi-en-source+target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.newline-cut.tsv	-0.3384
bloom-7b1	wmt14_hi_en	a_good_translation-hi-en-source+target	0	1234		2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-hi-en-source+target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.tsv	-0.4888
bloom-7b1	wmt14_hi_en	a_good_translation-hi-en-target	0	1234	newline-cut-custom-truncate	2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.newline-cut-custom-truncate.tsv	0.0213
bloom-7b1	wmt14_hi_en	a_good_translation-hi-en-target	0	1234	newline-cut	2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.newline-cut.tsv	0.0211
bloom-7b1	wmt14_hi_en	a_good_translation-hi-en-target	0	1234		2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.tsv	-0.2919
bloom-7b1	wmt14_hi_en	gpt-3-en-hi-target	0	1234	newline-cut-custom-truncate	2022-09-06T18_32_00	examples.model=bloom-7b1.task=wmt14_hi_en.templates=gpt-3-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_32_00.newline-cut-custom-truncate.tsv	-1.9256
bloom-7b1	wmt14_hi_en	gpt-3-en-hi-target	0	1234	newline-cut	2022-09-06T18_32_00	examples.model=bloom-7b1.task=wmt14_hi_en.templates=gpt-3-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_32_00.newline-cut.tsv	-1.9255
bloom-7b1	wmt14_hi_en	gpt-3-en-hi-target	0	1234		2022-09-06T18_32_00	examples.model=bloom-7b1.task=wmt14_hi_en.templates=gpt-3-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_32_00.tsv	-1.9366
bloom-7b1	wmt14_hi_en	gpt-3-hi-en-target	0	1234	newline-cut-custom-truncate	2022-09-06T18_32_00	examples.model=bloom-7b1.task=wmt14_hi_en.templates=gpt-3-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_32_00.newline-cut-custom-truncate.tsv	-1.4320
bloom-7b1	wmt14_hi_en	gpt-3-hi-en-target	0	1234	newline-cut	2022-09-06T18_32_00	examples.model=bloom-7b1.task=wmt14_hi_en.templates=gpt-3-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_32_00.newline-cut.tsv	-1.4316
bloom-7b1	wmt14_hi_en	gpt-3-hi-en-target	0	1234		2022-09-06T18_32_00	examples.model=bloom-7b1.task=wmt14_hi_en.templates=gpt-3-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_32_00.tsv	-1.4404
bloom-7b1	wmt14_hi_en	version-en-hi-target	0	1234	newline-cut-custom-truncate	2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=version-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.newline-cut-custom-truncate.tsv	-1.4094
bloom-7b1	wmt14_hi_en	version-en-hi-target	0	1234	newline-cut	2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=version-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.newline-cut.tsv	-1.4092
bloom-7b1	wmt14_hi_en	version-en-hi-target	0	1234		2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=version-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.tsv	-1.5029
bloom-7b1	wmt14_hi_en	version-hi-en-target	0	1234	newline-cut-custom-truncate	2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=version-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.newline-cut-custom-truncate.tsv	0.0793
bloom-7b1	wmt14_hi_en	version-hi-en-target	0	1234	newline-cut	2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=version-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.newline-cut.tsv	0.0804
bloom-7b1	wmt14_hi_en	version-hi-en-target	0	1234		2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=version-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.tsv	-0.2693
bloom-7b1	wmt14_hi_en	xglm-en-hi-source+target	0	1234	newline-cut-custom-truncate	2023-01-03T22_44_56	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=0.seed=1234.timestamp=2023-01-03T22_44_56.newline-cut-custom-truncate.tsv	-0.2623
bloom-7b1	wmt14_hi_en	xglm-en-hi-source+target	0	1234	newline-cut	2023-01-03T22_44_56	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=0.seed=1234.timestamp=2023-01-03T22_44_56.newline-cut.tsv	-0.7438
bloom-7b1	wmt14_hi_en	xglm-en-hi-source+target	0	1234		2023-01-03T22_44_56	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=0.seed=1234.timestamp=2023-01-03T22_44_56.tsv	-1.1360
bloom-7b1	wmt14_hi_en	xglm-en-hi-target	0	1234	newline-cut-custom-truncate	2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.newline-cut-custom-truncate.tsv	-1.7038
bloom-7b1	wmt14_hi_en	xglm-en-hi-target	0	1234	newline-cut	2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.newline-cut.tsv	-1.7822
bloom-7b1	wmt14_hi_en	xglm-en-hi-target	0	1234		2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.tsv	-1.8238
bloom-7b1	wmt14_hi_en	xglm-hi-en-target	0	1234	newline-cut-custom-truncate	2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.newline-cut-custom-truncate.tsv	-0.8612
bloom-7b1	wmt14_hi_en	xglm-hi-en-target	0	1234	newline-cut	2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.newline-cut.tsv	-0.8823
bloom-7b1	wmt14_hi_en	xglm-hi-en-target	0	1234		2022-09-06T18_59_03	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=0.seed=1234.timestamp=2022-09-06T18_59_03.tsv	-1.1660
bloom	wmt14_hi_en	a_good_translation-en-hi-source+target	0	1234	newline-cut-custom-truncate	2022-09-13T21_49_40	examples.model=bloom.task=wmt14_hi_en.templates=a_good_translation-en-hi-source+target.fewshot=0.seed=1234.timestamp=2022-09-13T21_49_40.newline-cut-custom-truncate.tsv	-1.4520
bloom	wmt14_hi_en	a_good_translation-en-hi-source+target	0	1234	newline-cut	2022-09-13T21_49_40	examples.model=bloom.task=wmt14_hi_en.templates=a_good_translation-en-hi-source+target.fewshot=0.seed=1234.timestamp=2022-09-13T21_49_40.newline-cut.tsv	-1.4579
bloom	wmt14_hi_en	a_good_translation-en-hi-source+target	0	1234		2022-09-13T21_49_40	examples.model=bloom.task=wmt14_hi_en.templates=a_good_translation-en-hi-source+target.fewshot=0.seed=1234.timestamp=2022-09-13T21_49_40.tsv	-1.8794
bloom	wmt14_hi_en	a_good_translation-en-hi-target	0	1234	newline-cut-custom-truncate	2022-09-13T21_31_43	examples.model=bloom.task=wmt14_hi_en.templates=a_good_translation-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-13T21_31_43.newline-cut-custom-truncate.tsv	-1.7468
bloom	wmt14_hi_en	a_good_translation-en-hi-target	0	1234	newline-cut	2022-09-13T21_31_43	examples.model=bloom.task=wmt14_hi_en.templates=a_good_translation-en-hi-target.fewshot=0.seed=1234.timestamp=2022-09-13T21_31_43.newline-cut.tsv	-1.7528
